cik,ticker,company_name,company_name_normalized
1960847,TOPP,Toppoint Holdings Inc.,toppoint holdings
1961847,INHD,INNO HOLDINGS INC.,inno holdings
1962011,KAPA,"Kairos Pharma, LTD.",kairos pharma
1962481,BOF,BranchOut Food Inc.,branchout food
1962738,CASIF,"CASI Pharmaceuticals, Inc.",casi pharmaceuticals
1962746,LOTWW,Lotus Technology Inc.,lotus technology
1962746,LOT,Lotus Technology Inc.,lotus technology
1963088,ATCH,"AtlasClear Holdings, Inc.",atlasclear holdings
1963088,ATCHW,"AtlasClear Holdings, Inc.",atlasclear holdings
1963439,TURB,"Turbo Energy, S.A.","turbo energy, s.a"
1963685,RR,RICHTECH ROBOTICS INC.,richtech robotics
1964314,JBDI,JBDI Holdings Ltd,jbdi holdings
1964333,BHRB,Burke & Herbert Financial Services Corp.,burke & herbert financial services
1964504,ARIS,Aris Mining Corp,aris mining
1964664,ORISF,ORIENTAL RISE HOLDINGS Ltd,oriental rise holdings
1964738,SOLV,Solventum Corp,solventum
1964789,HUT,Hut 8 Corp.,hut 8
1964946,YAAS,Youxin Technology Ltd,youxin technology
1964954,ECO,Okeanis Eco Tankers Corp.,okeanis eco tankers
1964979,ALURD,"ALLURION TECHNOLOGIES, INC.",allurion technologies
1964979,ALURW,"ALLURION TECHNOLOGIES, INC.",allurion technologies
1964979,ALUR,"ALLURION TECHNOLOGIES, INC.",allurion technologies
1965040,FTRE,Fortrea Holdings Inc.,fortrea holdings
1965052,MGTEW,Marblegate Capital Corp,marblegate capital
1965052,MGTE,Marblegate Capital Corp,marblegate capital
1965143,NVNIW,Nvni Group Ltd,nvni group
1965143,NVNI,Nvni Group Ltd,nvni group
1965473,CCGWW,Cheche Group Inc.,cheche group
1965473,CCG,Cheche Group Inc.,cheche group
1965615,MGMNF,MAGNA MINING INC.,magna mining
1966041,DSC,DSC Holdings Ltd.,dsc holdings
1966126,NUOX,"NuvOx Therapeutics, Inc.",nuvox therapeutics
1966233,NIPG,NIP Group Inc.,nip group
1966287,GFR,Greenfire Resources Ltd.,greenfire resources
1966287,GFRWF,Greenfire Resources Ltd.,greenfire resources
1966678,ZDAI,"DirectBooking Technology Co., Ltd.",directbooking technology co
1966750,ZBAO,Zhibao Technology Inc.,zhibao technology
1966983,LAC,LITHIUM AMERICAS CORP.,lithium americas
1967306,MSBB,"Mercer Bancorp, Inc.",mercer bancorp
1967397,LZMH,LZ Technology Holdings Ltd,lz technology holdings
1967478,CPTAF,Captivision Inc.,captivision
1967621,ATGL,Alpha Technology Group Ltd,alpha technology group
1967631,NAMI,Jinxin Technology Holding Co,jinxin technology holding
1967649,VSTS,Vestis Corp,vestis
1967656,PFSB,"PFS Bancorp, Inc.",pfs bancorp
1967680,VLTO,Veralto Corp,veralto
1967822,CGTL,Creative Global Technology Holdings Ltd,creative global technology holdings
1968043,NCEW,New Century Logistics (BVI) Ltd,new century logistics (bvi)
1968378,BCHMY,Bachem Holding AG/ADR,bachem holding ag/adr
1968378,BCHMF,Bachem Holding AG/ADR,bachem holding ag/adr
1968385,BAWAY,BAWAG Group AG/ADR,bawag group ag/adr
1968385,BWAGF,BAWAG Group AG/ADR,bawag group ag/adr
1968487,WS,"Worthington Steel, Inc.",worthington steel
1968915,PHIN,PHINIA INC.,phinia
1969302,PYAIF,Pony AI Inc.,pony ai
1969302,PONY,Pony AI Inc.,pony ai
1969373,VTMX,"Vesta Real Estate Corporation, S.A.B. de C.V.","vesta real estate corporation, s.a.b. de c.v"
1969401,UZX,Linkage Global Inc,linkage global
1969729,RKWAF,Rockwool A/S/ADR,rockwool a/s/adr
1969729,RKWBF,Rockwool A/S/ADR,rockwool a/s/adr
1969729,RCWBY,Rockwool A/S/ADR,rockwool a/s/adr
1969729,RCWLY,Rockwool A/S/ADR,rockwool a/s/adr
1969766,SEPSF,Asep Medical Holdings Inc.,asep medical holdings
1969796,THQQF,Embracer Group AB/ADR,embracer group ab/adr
1969796,EBCRY,Embracer Group AB/ADR,embracer group ab/adr
1969863,SUGP,SU Group Holdings Ltd,su group holdings
1969928,TJGC,TJGC GROUP Ltd,tjgc group
1970125,FDXTF,FENDX TECHNOLOGIES INC.,fendx technologies
1970544,ITOC,iTonic Holdings Ltd,itonic holdings
1970622,USAR,"USA Rare Earth, Inc.",usa rare earth
1970743,RMXI,"RMX INDUSTRIES, INC.",rmx industries
1971115,RYDE,Ryde Group Ltd,ryde group
1971213,SBGI,"Sinclair, Inc.",sinclair
1971260,CLDVF,Cloud3 Ventures Inc.,cloud3 ventures
1971387,LIMN,"Liminatus Pharma, Inc.",liminatus pharma
1971387,LIMNW,"Liminatus Pharma, Inc.",liminatus pharma
1971532,TELO,"Telomir Pharmaceuticals, Inc.",telomir pharmaceuticals
1971542,QMMM,QMMM Holdings Ltd,qmmm holdings
1971828,ENGS,Energys Group Ltd,energys group
1971975,ABXXF,Abaxx Technologies Inc.,abaxx technologies
1972074,LNKS,Linkers Industries Ltd,linkers industries
1972234,VHUB,"VenHub Global, Inc.",venhub global
1972529,BTOC,Armlogi Holding Corp.,armlogi holding
1972589,TDGGF,TDG Gold Corp.,tdg gold
1973062,VIDA,VIDA Global Inc.,vida global
1973160,GMZP,GEMZ Corp. NV,gemz corp. nv
1973239,ARM,ARM HOLDINGS PLC /UK,arm holdings plc /uk
1973266,TKO,"TKO Group Holdings, Inc.",tko group holdings
1973368,SVUWF,SRIVARU Holding Ltd,srivaru holding
1973368,SVUHF,SRIVARU Holding Ltd,srivaru holding
1973832,AU,AngloGold Ashanti PLC,anglogold ashanti plc
1974044,MNYWW,MoneyHero Ltd,moneyhero
1974044,MNY,MoneyHero Ltd,moneyhero
1974138,NATL,NCR Atleos Corp,ncr atleos
1974640,APGE,"Apogee Therapeutics, Inc.",apogee therapeutics
1975222,SSHT,SSHT S&T Group Ltd.,ssht s&t group
1975641,ZYBT,Zhengye Biotechnology Holding Ltd,zhengye biotechnology holding
1975940,FLYE,"Fly-E Group, Inc.",fly-e group
1976443,SYNX,Silynxcom Ltd.,silynxcom
1976663,NXNT,"Nexscient, Inc.",nexscient
1976695,MNDR,Mobile-health Network Solutions,mobile-health network solutions
1976908,JDZG,JIADE Ltd,jiade
1977102,BIRK,Birkenstock Holding plc,birkenstock holding plc
1977837,USDW,MADE IN USA INC.,made in usa
1977971,ALTUF,Altura Energy Corp.,altura energy
1978057,TWG,Top Wealth Group Holding Ltd,top wealth group holding
1978111,NPLY,Naploy Corp.,naploy
1978151,DGTEF,Eat & Beyond Global Holdings Inc.,eat & beyond global holdings
1978165,LITSF,LITHOS GROUP LTD.,lithos group
1978527,GVH,Globavend Holdings Ltd,globavend holdings
1978528,QETA,Quetta Acquisition Corp,quetta acquisition
1978528,QETAR,Quetta Acquisition Corp,quetta acquisition
1978528,QETAU,Quetta Acquisition Corp,quetta acquisition
1978811,GOVB,"Gouverneur Bancorp, Inc./MD/","gouverneur bancorp, inc./md/"
1978867,CDLR,Cadeler A/S,cadeler a/s
1978954,TBBB,BBB FOODS INC,bbb foods
1979005,AFJKR,"Aimei Health Technology Co., Ltd.",aimei health technology co
1979005,AFJK,"Aimei Health Technology Co., Ltd.",aimei health technology co
1979005,AFJKU,"Aimei Health Technology Co., Ltd.",aimei health technology co
1979330,NBBK,"NB Bancorp, Inc.",nb bancorp
1979332,CPBI,"Central Plains Bancshares, Inc.",central plains bancshares
1979407,ORKT,ORANGEKLOUD TECHNOLOGY INC.,orangekloud technology
1979408,STLRF,STLLR Gold Inc.,stllr gold
1979414,NTHI,"NEONC TECHNOLOGIES HOLDINGS, INC.",neonc technologies holdings
1979484,ABVEF,Above Food Ingredients Inc.,above food ingredients
1979610,WXM,WF International Ltd.,wf international
1979887,XCH,XCHG Ltd,xchg
1980088,MNR,MACH NATURAL RESOURCES LP,mach natural resources
1980210,WFF,WF Holding Ltd,wf holding
1980295,IMAA,IMA Tech,ima tech
1980845,ENGNW,enGene Therapeutics Inc.,engene therapeutics
1980845,ENGN,enGene Therapeutics Inc.,engene therapeutics
1980994,IBIT,iShares Bitcoin Trust ETF,ishares bitcoin trust etf
1981519,MMA,MIXED MARTIAL ARTS GROUP LTD,mixed martial arts group
1981535,SBET,"Sharplink, Inc.",sharplink
1981546,CBK,"Commercial Bancgroup, Inc.",commercial bancgroup
