path,size,sha256
Data/edgar/tmobile_filings/8-K/0001283699-17-000042_tmus09302017ex993.htm.gz,15979,5f5b7e052b36d2c2b8fb2e53472f650c38ef99acbb4c12cf820254a36d76e736
Data/edgar/tmobile_filings/8-K/0001283699-17-000042_tmus09302017ex994.htm.gz,14836,a6ad216844b7d0bc5c72f2597ea569cb2e2e6b58728d789a11b984bcab3532bc
Data/edgar/tmobile_filings/8-K/0001283699-17-000042_tmus09302017form8-k.htm.gz,3214,26a3714674bfcd2b8efd7a02450a770669911deeb8963a487e54c5bf1b05126e
Data/edgar/tmobile_filings/8-K/0001283699-21-000005_ng_tmus01062021ex991custom.htm.gz,7997,e71477309275e7cedcfbd1b735f06f90dc5182810bc35d9d5c919dfef6a1e556
Data/edgar/tmobile_filings/8-K/0001283699-21-000005_tmus-20210106.htm.gz,5384,708e9ef0ef10684660aea2ac1f23dcfad42a181dd5eb0dff4cecb3bee7965018
Data/edgar/tmobile_filings/8-K/0001283699-23-000003_tmus-20230104.htm.gz,5184,be9b94b0d607bd60c38670d606cfead4403e278fe50a2efb80a6e06d11b5468c
Data/edgar/tmobile_filings/8-K/0001283699-23-000003_tmus01042023ex991customerr.htm.gz,8165,80d16478388e0e2b6d6ea3f69a09addbb997781b7b6a490a5afc1ad138f35c0c
Data/edgar/tmobile_filings/DEF_14A/0001193125-13-226248_d537325ddef14a.htm.gz,160268,9dc2c2dc660fc2ab10e5e75434f3d315ae7627eda32cc5e07b22764ba4ba259c
Data/edgar/tmobile_filings/DEF_14A/0001193125-14-157312_d630442ddef14a.htm.gz,115764,9a2e382e4d3113aece4583181f222c190bdc9455aca6135f1f2aa782c05be354
Data/edgar/tmobile_filings/DEF_14A/0001193125-15-142092_d837708ddef14a.htm.gz,113433,b156c669360259b40818316bf6790030e047685d05f3b70d370af4134c367132
Data/edgar/tmobile_filings/DEF_14A/0001193125-16-564011_d75474ddef14a.htm.gz,102395,4620a465722597f466f4f172eb32362b3c5435610917844be1bce8da82135e2a
Data/edgar/tmobile_filings/DEF_14A/0001193125-17-143185_d481050ddef14a.htm.gz,113028,925baef1f2643d900f229c7f78393529abdf88919197d98bb0e57ab33caaf0c8
Data/edgar/tmobile_filings/DEF_14A/0001193125-18-134957_d527530ddef14a.htm.gz,121415,80a0311c84d40e058eeb57b28a12c72349cc3df9dd322e265851389ef3c7f842
Data/edgar/tmobile_filings/DEF_14A/0001193125-19-122304_d910041ddef14a.htm.gz,120633,ec47119e7331a938231fb19eb195ac5863b75ea47836c4303ea740a6bf25efeb
Data/edgar/tmobile_filings/DEF_14A/0001193125-20-113504_d783130ddef14a.htm.gz,131733,3513a463f5b25bce16e6cc6faba375e20d3ce88b7aa2b4c70b1592df042bfeba
Data/edgar/tmobile_filings/DEF_14A/0001193125-21-124685_d71321ddef14a.htm.gz,151814,0e75a053dfd71a20c4866b0c5234c61298dbd3ce2fbe52a39fe3c136864aa8bf
Data/edgar/tmobile_filings/DEF_14A/0001193125-22-123750_d266878ddef14a.htm.gz,146241,be6b61f176fd1e27d950bc8f042464ce89f14a3862ce0a02fdacd35ad15dfec3
Data/edgar/tmobile_filings/DEF_14A/0001193125-23-126842_d435364ddef14a.htm.gz,223996,dbf61f868253c0b69939bee54a8eb5ea3353c5eb467cecd09b6fd242bf3d387c
Data/edgar/tmobile_filings/DEF_14A/0001193125-24-117940_d562184ddef14a.htm.gz,160012,83b2e2a99c875e171cabdbadf027ab4063af0a06217f44bdc0b622d676536487
Data/edgar/tmobile_filings/DEF_14A/0001193125-25-085753_d877179ddef14a.htm.gz,158501,160eff9128ea245bc8a077e1a021c33097552af78a242cb5374fd3b0e6f0484e
Data/edgar/tmobile_filings/DEF_14A/0001193125-26-181884_d11985ddef14a.htm.gz,169871,80aa472a998a0458527f4a033bd38d1bc6040a141ea005780ba929b4c7db43c3
Data/enrichment/README.md,4041,401565fcbeabdfb28c3c13be2d4b1d69df8612eb9b993a4e8e92a72e5e5aeab8
Data/enrichment/breach_severity_classification.csv,46019,7636f4ee3b52a54c4dda6a0607a4e5c2d1cc7d0f34a05d0367acaef70e3318bc
Data/enrichment/executive_changes.csv,30440,219daabb1e5aa77e0dcc5dad30865f1a1d3fdfd48663075596ce678fc81828e0
Data/enrichment/executive_changes_item5_02.csv,30440,219daabb1e5aa77e0dcc5dad30865f1a1d3fdfd48663075596ce678fc81828e0
Data/enrichment/industry_adjusted_returns.csv,226915,d1df119d2079ff57cf034c43546d5619d6b72fe96cd2d8c96b79c40f3d9aa896
Data/enrichment/media_coverage.csv,51512,1fc3073c99a474a5e9fbc75207850b92f00686e936be4676593fd133d7b58aa7
Data/enrichment/organization_breach_summary.csv,25218,934be8bc87589da6292ef5fce8fe8fcecf308231d2d9257213196bce496ed075
Data/enrichment/prior_breach_history.csv,56903,46635954aa88d601fe1bd4f1810d2bd260778ee53062e548b4ff3c8f230a54ba
Data/enrichment/regulatory_enforcement.csv,15943,9d3eae8af1813db46880a8955814e083f70bd99a5fd80fe9e605dcd900557c1a
Data/ex21_extraction_template.csv,2214,c500a843d1e994330dbe6f3b6ae51d8d007382da3024b7337530b1cc915a6249
Data/ex21_subsidiaries_extracted.csv,143,ae7abc7290874f62671ef12cd05681b9f92ccf9dcdb295073e3d9933912a2bf5
Data/fcc/companies_to_match.csv,51148,5954382c9a594e50fbcc8ffad5c5e82308b5f59bd6504f6671a89c6976ab9298
Data/fcc/companies_to_match_DEDUPLICATED.csv,6522,9eb0ddfc711693fcf10a2a22b187bd1a95c8c851b67fb79568de14916bdfe7b8
Data/fcc/fcc_data_template.csv,228,feb3b57c669678d6cb9093832b0582616b9fddb94afc502fc909f016031b0045
Data/processed/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Data/processed/DATA_DICTIONARY_ENRICHED.csv,8337,383998256d2a3dd040219ade9ddf7137395d1f223c039607faf22ba53adf0eff
Data/processed/FINAL_DATASET_DEDUPLICATED_784.csv,1602514,72c7eef6e8bf883bc49b5a2d73a9dd458198d360f8e93d6a597ddb548e39b890
Data/processed/FINAL_DATASET_DEDUP_V2_CANDIDATE.csv,1542627,b4d943377c780f581f102b17e4a26cf8bc370a4e190d477b9c92738fc45cec0b
Data/processed/FINAL_DATASET_ORIGINAL_1054_MISNAMED_RETIRED.csv,1602044,d6b0cc4549c991afb8f2b1556f684944a7f8c1e55dabc683219821522c3ab114
Data/processed/FINAL_DISSERTATION_DATASET.xlsx,480294,c402711cab5250552127e4fce2ba50f47c649a9f798a15b8e63098c6291a20a4
Data/processed/FINAL_DISSERTATION_DATASET_CONSOLIDATED_WITH_CAR.csv,1687866,2e21807867ca0542cc9eb9966cbc5bf601e66dc2afc0951878076e1cf7dd06d4
Data/processed/FINAL_DISSERTATION_DATASET_CORRECTED_CONSOLIDATED.csv,1687961,b4fba07570a6e22b0eb0fb18e4413fbcccb6d326f30402444f56bfe80951eb01
Data/processed/FINAL_DISSERTATION_DATASET_CORRECTED_WITH_RETURNS.csv,1686062,4c9fd7918098740931b0b8b751b134a5e47869b5a710b4febfc64f86585f8ebd
Data/processed/FINAL_DISSERTATION_DATASET_DEDUPLICATED.csv,1602020,09551082a82e184505f832df41b8c8a61e3b6acaffd26bd194fb36231c31cc2a
Data/processed/FINAL_DISSERTATION_DATASET_DEDUPLICATED_ENRICHED.csv,1590312,45c52f00c7ae06eeeccd54cb60314fd2fab4181f91d92e248a5bbef696140fcf
Data/processed/FINAL_DISSERTATION_DATASET_ENRICHED.csv,2088904,ecf71d7c6c17d7c7dc505786ab1a25755104c90cb18f5bd07eaa6e7a97c4e327
Data/processed/FINAL_DISSERTATION_DATASET_ENRICHED.xlsx,498332,21734b3b03fbeb76d97e5c4114de255af0d850e57ecd30e9dedb5dbba31966fb
Data/processed/FINAL_DISSERTATION_DATASET_FORM499_CLASSIFIED.csv,1654014,ae6c56a85f02f92308fc0872254fbc61137f090e1e21dd476627a0a37eea2f68
Data/processed/FINAL_DISSERTATION_DATASET_FORM499_CORRECTED.csv,1654014,f5cc90c92703ce910eaf0e9cac1bdf9f5a188dd8eb6cc6a9643ff6b170662fe1
Data/processed/FINAL_DISSERTATION_DATASET_WITH_CORRECTED_CIK.csv,1613030,db1bd47552828ec17c4b31318d293e0de5e3f7f70e8f572a619750c65141aca1
Data/processed/FINAL_DISSERTATION_DATASET_WITH_CVSS.csv,1602044,d6b0cc4549c991afb8f2b1556f684944a7f8c1e55dabc683219821522c3ab114
Data/processed/FINAL_DISSERTATION_DATASET_WITH_GOVERNANCE.csv,1611150,9cc47009e553273606f4b8d989994d1e3e683413b71c3ec460e9be1ee830fe31
Data/processed/FINAL_DISSERTATION_DATASET_WITH_RESOLVED_CIK.csv,1597204,d609350e27b46cf4ce12a30c74798ce7a8901eb1a53f8a99723d3630e9d36be4
Data/processed/company_vendor_matching.xlsx,16393,4ed87e48330760aa412a74030b3c7312f15c56a294c1976ed06968991c22732a
Data/processed/data_prepared_for_scm.csv,2088753,bf7583534e1cef7576162e8812bbcf91ceec52983624dbcbac5ed7f100378510
Data/processed/final_analysis_dataset.xlsx,218049,88ac32a91290137d712f28f80c96c21b7b7c56ef683703bca3d3538ee695e614
Data/processed/manual_vendor_mapping.xlsx,22275,774abba5692003c7af81430b232bdfae687e110bd0d950bd48169b255c9f91af
Data/processed/manual_vendor_mapping_updated.xlsx,17911,e8ef160ad826c676483db9a96a3566cdd05637574b09a7af8249e11169cc672b
Data/processed/master_breach_dataset.xlsx,204271,c5f98eb827ce1e11af9eb46f57f7338fc078647e9a5036822f22c77af5eca57e
Data/processed/rebuild/CANONICAL_V3.csv,917344,d14b0a95aabb701c8e8892b3a50cf97d2c68ded61a3e358eb86e074766073578
Data/processed/rebuild/stage2_entity_verified.csv,1888510,e41a02069864580a526ad0013148e1ff0876e09e2abb43e9e8cec63095df7d59
Data/processed/rebuild/stage2_signed.csv,1970348,6b9d8f32bb42b8efd03ebaf6b87cf9cb67136a11b34c2e3c396111ac8a2f9c0b
Data/processed/rebuild/stage3_events.csv,884414,2fcb20aaf9d3f2d80dc68ef93627928b2b3dc5bab5ded65214076215b7235410
Data/processed/rebuild/stage4_input.csv,832234,d9704ec142f882175d69d9b60b3987441012f0087eeac354a1880ee486228248
Data/processed/rebuild/stage4_treated.csv,856212,c1a00d4175336326a3b2e6825549ba6e55a810979b137d76aed5eb9fbd1d49dc
Data/processed/rebuild/stage5_outcomes.csv,892602,22fc03d46e2dd42ad272d6675b9e67691379f7d8bac414529d06bd24cbfbe0fc
Data/raw/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Data/validation_set_40_records.csv,2152,cbfed73f4b9d10d72b4e2f06b50f1eafa43872800cded67169a5ed589a415420
Data/wrds/compustat_annual.csv,428474,8da672de5dc870bd6848e37543e057115aa7ea7adf8aa75a3f011a7ace0e5c72
Data/wrds/compustat_annual_topup.csv,1652,94ad9b46a2f2ab0e3fc0b3dbc8db073d80352493195db29decb44a8d871e50c9
Data/wrds/compustat_fundamentals.csv,1600705,fcaaac3f9a75e6237f61b9e5880378daa31e52b30e6b0a470cd932798f6b3186
Data/wrds/crsp_daily_returns.csv,45672016,1047fb068b91c957df5b8061052f9313436c6647fdfcf4451ea4fa10213cdcc0
Data/wrds/crsp_daily_topup.csv,260241,5e4170e78a90036a82f3dabbdf2a5124b59772b73f6d71ed1b9a144c5950984f
Data/wrds/crsp_daily_topup_dish.csv,13331,8cac63036666ad8861a62e73165caa92a43f5157756349c4a49f8cad91abb6d3
Data/wrds/fama_french_factors.csv,299935,a13ade6c8ac82ad7b29dd0bb5cd183aebe379fca0ec8db6adcf5a2c64f8aa423
Data/wrds/market_indices.csv,197895,0afc28a14c3b1917058fa2999bca75ea96552e92445c4a2a4b164325f7d85f97
Data/wrds/q6_gics.csv,2947504,f82a88895f6267c99a35c38b7d229956c98abc83645e48139ebad61193486a0b
Data/wrds/q6_gics_hist.csv,1942128,69779bfe172975f18634a8f389bbd373df9b5274142b1faba31cf7c2ae603951
Data/wrds/q6_rdq.csv,245893,dbf322e9f98e6e8a0a9618cd3a2a3d46b663ebdc0437675652f6c5b4f2a30ffe
Data/wrds/q6_stocknames.csv,5413193,85d011ad16275b0a593969270e975f1d5f9376821d93a851b694b750c97a95f8
Data/wrds/ticker_permno_mapping.csv,56050,4e89a65c22a4fb94ed5b11cbbe0a761369d8bd330f5dbb9c0dfe7f9f9135095d
Data/wrds/ticker_permno_topup.csv,472,e4d261a8b6ce56c72cd5c05990fb6254d2baf7d045be71f1b947d3660b3e558f
docs/DATA_QUALITY_DOCUMENTATION.md,19667,37c171d51be2978367b6b60c43318f39db77a020aafa3ccc4a169ec9bee4c4b0
docs/WRDS_EXTRACT_RECIPE.md,3898,58e5952a2626cdb232c00bfba1137a8d9ea39f4abbcb4e78bf0a47bde90bda52
docs/claude/ESSAY3_HANDOFF.md,15872,47a74115eff9eb571b7e88fb21694f6dc5feac0ed2bd0f33c24c62e542ad6a84
docs/claude/ESSAY3_POST_RERUN_STATE.md,17838,3e8d0db908bd712d39c9b6d05b93b8340c2445335b5716f840baf24efe2baa07
docs/claude/ESSAY3_QUERY_1.md,10178,c8585aa9e994b9e82c169979b26201aacd808b57d2ffab01b2f5fb1e091b93a2
docs/claude/ESSAY3_QUERY_2.md,16321,e5d4aa02f35c7ab1f5dfda38a654cf909b83f48214567af744be361aa6ec4290
docs/fcc_premise_verification.md,5410,e35d9def6c51eca364f4f1d1bf82a9fa54627bc964f0941f39c47bc371bdc2db
outputs/AUDIT_SCM_PVALUE_RESOLUTION.txt,1065,8ff311ead32649202ff57505792285cdf325713feeeed416dc4e53f33272fc54
outputs/CANONICAL_RESULTS_SUMMARY_20260722.txt,1061,af0b4d9251cfe6edda467be7b5c88c53c9523de130a84548f088959bc4a33db9
outputs/DATA_INTEGRITY_FIX_H2_SUMMARY.txt,1086,6c04aecea6480a357b80b8747cdca787e5bd6192219fb50ccfee5a2ce3933131
outputs/ESSAY1_APPENDIX_TABLES_FORM499.md,13743,848876ff858a3422833cee40a3bf791fdda558baa0d1fa5ff49db3915740d2b5
outputs/ESSAY1_AUDIT_FINAL_INDEX.txt,1063,fb3424982d99923f5a3412bb0e5e5d18b17a93467de06f2ecb0ee33e822d1f15
outputs/ESSAY1_AUDIT_README.txt,1131,6b6c42f80c0722b80d7d10ef2fdda5cbe09bf6b3b7e090126524f2628692f12c
outputs/ESSAY1_DATA_EXTRACTION_AUDIT.txt,1122,9abd4d82b01c6b4a87e4b1b4b7da7395e6f409dfea5fc74348587a7fa6e87348
outputs/ESSAY1_OUTPUT_FILES_MAP.txt,1064,52b64d850a2a0928db90f09cfad53cc39768d16f2f229ab738d915a7d9dc0722
outputs/ESSAY1_SCM_CAUSAL_ID_SUMMARY.txt,1118,15b0dda9452fad1957b6191838cc122e652f9bbc0890e17d1f90ed3ca5327d67
outputs/ESSAY2_ANNOUNCEMENT_CONTRAST.md,4245,09999ab46ca70a28c44a62b3c36445d63c8f1574b4f8375328e29237ba9f11c0
outputs/ESSAY2_APPENDIX_TABLES_FORM499.md,34407,c2766b56d2ea4d0e1eb6f32970c6aabead0ac03818f72921f830023cf56fce97
outputs/ESSAY2_MECHANICAL_RULES.md,2968,9353e7c0a452e35e8062fd58c9e4bf3466729312e32145d31d00b9854d2fdce0
outputs/ESSAY2_QUERY4_PARTS_ACJ.md,38161,d708ecb5e11398f0c5af54333c6d02fb9a60cc122046d55d318784029ecc8393
outputs/ESSAY2_QUERY4_PART_DE.md,6951,d4aa176aa0f62d6dc14e8919f254c4978f9a86980bc9fe4262cbda5e87fe6b58
outputs/ESSAY2_QUERY4_PART_FB.md,5873,b86a77e1ebb6ecbdfa93cb8607e30219e9b156a5ca4a4f6cb44e5a19af9b4205
outputs/ESSAY2_QUERY4_PART_G.md,3328,618fa7c40ddf09e6a38708cefd1e4e67acc6a13b0c3b222463a2bad1e1724949
outputs/ESSAY2_QUERY4_REPORT.md,7626,7729b9561ac705a474b8e3aac9d18f28bfa68048298ae0c37a0b8eb2702fc613
outputs/ESSAY2_QUERY5_PART_HA.md,5299,a4847ce8c2a0c9b5643d4db38d24421cd14476889a3fffd3c4ad1c4afcf3d662
outputs/ESSAY2_QUERY5_PART_S.md,9523,de42fcb5aa93727ec584aba1bee80f8cb20099a39cee0ed65ed7289a8a378f5f
outputs/ESSAY2_QUERY5_REPORT.md,11210,af13dc20f1cc0f21a8db8f3296480a2e81cb2c96a5c60c7344f55807645f3bdf
outputs/ESSAY2_QUERY6_REPORT.md,6324,622f292ffa5f5c14ecbebb04039af117421c56ea9d20e5b7e247c29ded6c474d
outputs/ESSAY2_QUERY7_REPORT.md,3690,e5ae595a364fcd014718107bf35f9f3bc0deab145ba13d234b4fc76be67bd8e8
outputs/ESSAY2_SAMPLE_ATTRITION_LEDGER.md,6393,f42ed445f3fba84fe055d40882f777e0206291fce9bb3deb0edbff3689026b92
outputs/ESSAY3_AUDIT.md,8467,161d6c3542c144d92e1d9cca58dfafd252db10681249c1c5a5be8f3b67a87ee2
outputs/ESSAY3_QUERY1_REPORT.md,51672,79c9a3220b389fe9d196c73f71a439e40a22fbd42ff7e7a988677344b1691c62
outputs/ESSAY3_QUERY2_REPORT.md,72936,aaf35b40f555e824b19da423f1fd87ddd3b21d9b2c7166525a8f238059c28e34
outputs/H1_timing_fcc_interaction_results.csv,181,aba22b6259b9143726d7945ab8543d16f6c36552050c8b1e1868c2b26e6428d1
outputs/LAMBERT_LEDGER.md,3994,02c83b733a3a160a3545e7b5439770c41de0d2d88b0a8fa94c2daffd1e0c52b5
outputs/PENDING_REBASELINE.md,8174,cae4ebffcd01638477466197a9c04e8ed2bc531ed4561016462474691e53ac4f
outputs/PRC_MISSING_RECORDS_VERIFICATION_WORKSHEET.csv,19280,31cd67ec54f4b6d065652dfba8e57d67abc0421328bc451b0ad01aded7fb493c
outputs/RETIREMENT_LEDGER.md,7500,72cf6c3f36e65d8b9a86ca06a507d1d0d2ed17b55842ee8db186aec2700d38f2
outputs/SAMPLE_ATTRITION_LEDGER.md,1168,d57b3796a1c539134076b5d0099ba7a427366c48c6822306b38c71799b1a3e48
outputs/STALE_RESULTS_MANIFEST.txt,13619,11712f6d2222992feb96eb37b540bb1a791a886ffc11472b624c0716751532b8
outputs/adjudication_evidence_sheet.csv,29784,1b0a775a64ba7e0d6d0a9586d19885250d42249e66213db390b3c7bb337a23b0
outputs/all_unmatched_org_names.csv,7621,6190a77c24f88db36b103b98cb0fccb456f8846d02f1b7d8a0454435e001f804
outputs/audit/README.md,1024,54c280ea36f7401dd9f912b7d3e5e4de17a26ef7bbc17919319cd18de215ec4b
outputs/audit/audit_comprehensive.csv,3391,28f1cb6a0461eb83cde4acc07ebdcc8c80aefaef3c4a1779939d3c75571c256a
outputs/audit/audit_data_quality.csv,295,388e70d099ac25d00ceb9298bad0baddff1bcc90a93da3e547d7233adb4eac17
outputs/audit/audit_dataset_size.csv,131,dc547d244c564a68a30037e3e0cd5aa4fd344bc45cdb6606f1200eca884b6e25
outputs/audit/audit_essay2_sample.csv,126,516fba7fe1b31deab72ed9af1ee957935d5dceb9ec4e07e223a7548fe1825f7d
outputs/audit/audit_essay3_sample.csv,158,6ba57783823bc3faf1583f239bcee69f35677ded27973f8f954eadaf08d79796
outputs/audit/audit_fcc_analysis.csv,514,83eed3358183bc34a667705a34b37d9d8e13bf8cea50d9459ab58c1653fc9bac
outputs/audit/audit_market_reactions_car.csv,243,6d8b2b89e37b5f79d19a56a8327529ca1343ce204e6ecbff37f5dc2f2a214b69
outputs/audit/audit_sample_characteristics.csv,631,9eb09e24454c2ebb2edd81357c4b74ac78de6662f6ae44ae9ad29b433c07cf90
outputs/audit/audit_volatility_analysis.csv,156,7116374f9ace7c64bb7903599ce24bda017eb07c12e460757da2a11d76c3af72
outputs/calendar_month_clustering_results.csv,722,153c8ec3894e4fe580bb52abd3358b525ab7a5e8a9cc295636a75824add01179
outputs/cik_corrections_detailed.csv,57945,bc2335aeb8f394ac770e8f0e88abcf1dda444b98be1adb63439dc93ca5116278
outputs/corrected_longrun_analysis_results.csv,887,e50af7b7cae8cdf8732a0f443b06093f0f321799675d9c5c1b4fb8bfdbfcfe56
outputs/defense_prep/boost_mobile_all_observations.csv,158,8c90eff66316f9cb6a72edbc1556cb58952eec9349b246dcbe8fcf2d89c7cfb5
outputs/defense_prep/canonical_fcc_firm_list.csv,1536,6e8da9090c82a63bc2fe43213d1da95150165cd9096b16517d125af69d03d280
outputs/defense_prep/canonical_fcc_firm_list_corrected.csv,628,512f5f92455e1bbf3adf652e8f45b15ac7c4adec63486db38ff010cc56f0e534
outputs/defense_prep/cik_1001082_detailed_forensics.csv,557,d4b6e70a6258d575dce9e8358e8578058776fec06b75ef433cb5c2533e9ba985
outputs/defense_prep/cik_1001082_full_detail.csv,14173,a1e7e9f096071b40a340f3772484e552708de1d42b95e8040887d0f6ddcdcdd6
outputs/defense_prep/fcc_firm_roster_regression_sample.csv,401,113c8a2674f596567150e08901973c78d8a1689d15b1ff95a3dfd8314e03d94e
outputs/defense_prep/h2_firm_level_data.csv,16946,ce19460e06354db52a1f0a3f37994545eab9d54b3d07a9e6c07902a37e57b888
outputs/defense_prep/h2_leave_one_out_648_run.log,548,f9960f923657faa943a20b3447ad724f8d2af5a2fdce030d4ec780d9de7a6f37
outputs/defense_prep/h2_leave_one_out_sensitivity.csv,862,de1ee1f299294a48a40129593e986a0719427bc816c4dc09c1379c49f92756bf
outputs/defense_prep/near_duplicate_pairs_7day.csv,7613,ef3110057a2294a66346e45941e9793e6ee2d5d69c9c7866d9991d4f8d9641e1
outputs/defense_prep/ri_placebo_distribution.npy,8128,26836940fec93c6204585e02df775a4c7581b2c87ebfeaf2cdd0c1d5fc9ab4fc
outputs/defense_prep/task5_scm_vs_ols_summary.txt,1067,35464b1cbc5952d380e9ec869b7f8434090537764ca3c4f26ab0564a0a124aee
outputs/economic_significance/Economic_Impact_Breakdown.png,122985,e78904d3e83a077472a644e1535c346bad07234d968c52c04e5fea9c2cc5d0e7
outputs/economic_significance/FCC_Cost_by_Firm_Size.png,105073,487294532986216e95c71e8034ed3038203b42ae0bf4fbcec3372945a53b0ba8
outputs/economic_significance/Governance_Cost_Components.png,81627,7e25552f291da5be0ea0001994d8cfc7fa94bcfdd3f715c70c84d22019b630c0
outputs/economic_significance/economic_impact_summary.csv,310,8be6be63fc2b7b2601534c6cab4f1d7dd8a600799b207c3ae37d644e7969ec41
outputs/economic_significance/economic_significance_report.txt,4378,aaac9f7e9d14355dc7c0ede9a3d60f380b6e932ea200763cd06610b6ab009a08
outputs/essay1_results_supplements.csv,293,149adf1dbb8220bc2b0ffda782454d3ede1746be90e9c7631c21577e9bdfccc1
outputs/essay2/figures/FIGURE_CAR_BY_FCC.png,120057,92a4316dafc999619af2fe34d5606c62798a7994875b170f485c89d5935e1df3
outputs/essay2/figures/FIGURE_CAR_BY_TIMING.png,150277,20411cfe5d950ca91153385bbb35049efb27bf5a72d4426c0832d1eab199ec2e
outputs/essay2/figures/fig1_correlation_heatmap.png,446771,0cb539f6ea3cd3cfb7f49c88ecb8e37abb4db4867825bd3156213ba9b58e772e
outputs/essay2/tables/TABLE_MAIN_REGRESSIONS.csv,677,29415bbb9968518e3dbb84aa5db5e79f5d3dc2a6c6c1af800f96169b632f3f71
outputs/essay2/tables/TABLE_ROBUSTNESS.csv,400,88697624f039d2e8a54a6947e8218c0147162e0093c9babeba027a97184dbbbe
outputs/essay2/tables/TABLE_SUBSAMPLES.csv,264,1adc5b56221b7d2e6a840d277f9caecf9a9c256a38e970c03b569ae55ddc0e75
outputs/essay2/tables/table1_descriptive_stats.csv,906,4d9921d04d095adc629a33b316d8663562eaba95b50002cda1a49ef098cecd9d
outputs/essay2/tables/table2_sample_composition.csv,266,57dcb4622fba6163b6310f3f9459436d22f2752c0b23b1f430b4ee74583d6a4f
outputs/essay2/tables/table3_univariate_disclosure.csv,756,07271471444f4f2ba24d769017ec011f92795eb58fb89be191d2a74c320d624f
outputs/essay2/tables/table4_univariate_fcc.csv,737,cfaa17cbb31a7c73ca21120347d755ca0b4aba4bf1bc2ae529221a7a2b6e413c
outputs/essay2/tables/table5_correlations.csv,1741,56d3f48073f89a409b3cf0de9aadf16a5b23c2953d3afdb2455cee4e4dd0aadd
outputs/essay2/tables/table6_regression_full_output.txt,11286,a7d3c86084f9ca5bc3007e54d7978348d43d065ffd307dcc2cc8706eff8e2a89
outputs/essay2_expanded/figures/fig_car_by_fcc.png,121507,8defd34f61f0e0a297e98bd556c910f6151f3461842a753a04b3b9fb4d8c529e
outputs/essay2_expanded/figures/fig_car_by_timing.png,120299,92e08aa2fbe16c3fd3a8c2f990a0e7f074193dcd2934dcf027cfa4410c7f6eb5
outputs/essay2_expanded/tables/regression_full_output.txt,11150,8862934137c63fe0d89fd6d4730047e504e759512d25db1bb84d16796e8870d7
outputs/essay2_expanded/tables/table1_descriptives.csv,760,c1177e2a2669f4ab781962777212002579467711da9650757bff981aae988d7d
outputs/essay2_expanded/tables/table_sample_comparison.csv,327,83de9d13897037bd808a31b88b584126d71a2a9394e77870c950364a94ce0689
outputs/essay2_final/figures/FIGURE1_fcc_comparison.png,188522,f062d975b599ff7940f46c26e0b8aec6649423096d657538c311fa21eec0a601
outputs/essay2_final/figures/FIGURE2_breach_severity.png,154299,f1732d73b81da8a68f1f93e8cd917dd582f2e89fb354d5a0466e4c17e7d14399
outputs/essay2_final/figures/FIGURE3_coefficient_comparison.png,167864,d96aaa860b394c832385e47c23dd4b55518517f57b7e87d610bdfb50ab53cdff
outputs/essay2_final/tables/FULL_REGRESSION_OUTPUT.txt,21809,1a873ed79e492df4cbc6e38a2b12387df54234c4527887bb8ba250074eb0a2aa
outputs/essay2_final/tables/H1_Comprehensive_Power_Analysis.txt,4858,175bdd6ce0e571698051feec648201f04779f72a99bde222e2896fddff8744dc
outputs/essay2_final/tables/H1_Power_Analysis_Summary.csv,230,56a60aa418fa3458cdf99f45f74524106d83b546d308694d237416cc3a67250b
outputs/essay2_final/tables/TABLE1_descriptives.csv,767,7540d1693556f8562bfaeb9efab7be1c161781ef6203f746b054f1cff4f1a235
outputs/essay2_final/tables/TABLE2_composition.csv,280,35b2c08b887e9853a8e72ee91f5c6b9da0ca25da0d47ad2a59ee7bbf2a994610
outputs/essay2_final/tables/TABLE3_heterogeneity.csv,316,d8eb9dcbcc25d655b9080e63888754e9cb10f08a435390f8a96445589b73e559
outputs/essay2_final/tables/TABLE4_univariate.csv,336,67de53fac3676708ac4b697c38f0e311a96ea3a3e0db6a0ade379a9770f0466e
outputs/essay2_final/tables/TABLE7_comparison.csv,747,7c6bb5b054db1fd132e1189ae561dba4743950517790520414a0a4aa8f601c8f
outputs/essay3/figures/fig_interaction.png,135723,b6907c64f27d4ed21707d391852618eaad45a874f05d989cffdd93d54341f783
outputs/essay3/figures/fig_volatility_by_timing.png,143379,49957f96a3d57bf40985fcfa971efeac8e271b5426f9e7aa8686d17ac67fd32a
