org_name,reported_date,breach_date,end_breach_date,incident_details,information_affected,organization_type,total_affected,breach_type,Map,cik,sic,naics,nvd_vendor,total_cves,cves_1yr_before,cves_2yr_before,cves_5yr_before,has_stock_data,fcc_category,fcc_reportable,car_5d,car_30d,bhar_5d,bhar_30d,has_crsp_data,firm_size_log,roa,leverage,sales_q,assets,disclosure_delay_days,immediate_disclosure,delayed_disclosure,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,has_complete_data,large_firm,breach_severity,prior_breaches_total,prior_breaches_1yr,prior_breaches_3yr,prior_breaches_5yr,days_since_last_breach,is_repeat_offender,is_first_breach,pii_breach,health_breach,financial_breach,ip_breach,ransomware,nation_state,insider_threat,ddos_attack,phishing,malware,severity_score,records_severity,records_affected_numeric,combined_severity_score,high_severity_breach,num_breach_types,complex_breach,media_coverage_count,major_outlet_coverage,high_media_coverage,major_outlet_flag,has_media_coverage,executive_change_30d,executive_change_90d,executive_change_180d,num_changes_180d,days_to_first_change,enforcement_type,penalty_amount_usd,enforcement_within_1yr,enforcement_within_2yr,has_enforcement,enforcement_within_365d,cpni_breach,breach_year,sic_3digit,hhi_industry_year,leverage_std,roa_std,governance_weakness_score,weak_governance,strong_governance,vendor_mean_cvss,vendor_max_cvss,vendor_high_severity_pct,has_high_complexity,complexity_category,total_affected_log,resolved_cik,resolution_source,resolution_confidence,permno,car_60d,car_90d,volatility_30d,abnormal_volume_30d,volatility_60d,volatility_90d,org_name_original,permno_original
"Uber Technologies, Inc.",2019-10-28,2019-10-28,2019-10-28 00:00:00,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Uber Technologies, Inc. on October 28, 2019. The breach affected 65 residents and involved the exposure of electronic records, specifically drivers' licenses.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""DriversLicenses""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,65,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,-6.5439,-15.01329376135252,-6.7844,,True,10.85725914065918,-0.0359841446797968,0.5029419051158182,3554.0,32292.0,0,1,0,40.3595,53.278,2862251.52,26078457.27,12.9185,False,1,Small,17,0,4,11,679.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,65,7,1,2,1,3,0,0,0,1,0.0,0.0,1.0,4.0,114.0,,,0,0,0,0,0,2019,737,1555.555555555556,-0.952285615775814,-1.323038977144054,0.1853766806841198,0,0,,,,0,Low,4.189654742026425,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,18576.0,-15.725072814618436,2.439891568614549,54.091033714319394,,43.3858965195362,42.15686632054304,,
"Uber Technologies, Inc.",2023-03-31,2023-03-31,2023-03-31 00:00:00,"On March 31, 2023, the Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Uber Technologies, Inc., affecting 131 residents. The breach involved the compromise of Social Security Numbers (SSNs) as part of electronic records.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,131,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,0.5498,-2.942289673037002,0.5363,,True,10.81165878591627,0.0185306300414214,0.7351521380298359,8607.0,32109.0,0,1,0,37.0894,30.1444,5438264.87,7011560.37,-6.945,False,1,Small,21,3,3,4,67.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,131,7,1,2,1,0,0,0,0,0,1.0,1.0,1.0,7.0,-28.0,,,0,0,0,0,0,2023,737,2278.876170655566,-0.065745145784138,0.2773135270487353,-0.1715293364164366,0,0,,,,0,Low,4.882801922586371,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,18576.0,16.952226528877425,27.87089506840723,30.32333676778714,,42.5485063600547,39.863277388726544,,
"Uber Technologies, Inc.",2017-11-21,2016-10-01,2016-11-01 00:00:00,"The Maine Office of the Attorney General reported a data breach involving Uber Technologies on November 21, 2017. The breach occurred between October 13, 2016, and November 15, 2016, affecting at least 340 residents. The compromised information included names or other personal identifiers in combination with driver's license numbers or non-driver identification card numbers.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name or other personal identifier"""",""""Driver's license number"""",""""Non-driver identification card number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number"""",""""Non-driver identification card number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,185,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,,,,,False,,,,,,416,0,1,,,,,,False,0,Small,7,1,7,7,107.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,185,7,1,2,1,1,0,0,0,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2016,737,1585.185185185185,,,,0,0,,,,0,Low,5.225746673713202,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
"Uber Technologies, Inc.",2024-08-23,2024-08-23,2024-08-23 00:00:00,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Uber Technologies, Inc. on August 23, 2024. The breach affected 1 resident and involved the exposure of drivers' licenses.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""DriversLicenses""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,191,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,-1.7735,-1.8174900683338933,-1.8189,,True,11.93478267663473,0.0244495832731126,0.6679915209326974,10700.0,41514.0,0,1,0,52.6124,34.0236,9304781.0,5314779.75,-18.5888,False,1,Small,22,0,4,5,511.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,191,7,1,2,1,12,0,1,0,1,1.0,1.0,1.0,7.0,-21.0,,,0,0,0,0,0,2024,737,1111.111111111111,-0.3221533337397252,0.4510721397363553,-0.3866127367380402,0,1,,,,0,Low,5.2574953720277815,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,18576.0,4.451330454227365,-12.637136103780511,34.605463539948964,,40.00509194400804,40.13743206048841,,
"Uber Technologies, Inc.",2017-12-18,2017-12-18,2017-12-18 00:00:00,"The New Hampshire Department of Justice reported a data breach involving Uber Technologies, Inc. on December 18, 2017. The breach affected 763 drivers in New Hampshire, with 726 notified by mail and 37 by email due to the lack of a mailing address. Additionally, 78 drivers were located in the United States but their state residency is unknown.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,841,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,,,,,False,,,,2149.0,,0,1,0,,,,,,False,0,Small,16,2,10,16,20.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,841,7,1,2,1,14,3,1,1,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2017,737,2437.574316290131,,,,0,0,,,,0,Low,6.735780014242327,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
"Uber Technologies, Inc.",2017-11-28,2017-11-28,2017-11-28 00:00:00,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Uber Technologies, Inc. on November 28, 2017. The breach affected 24,149 residents, compromising electronic records specifically related to driver's licenses.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,24149,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,,,,,False,,,,2149.0,,0,1,0,,,,,,False,0,Medium,15,1,9,15,27.0,1,0,1,0,0,0,1,0,0,0,0,0,6,3,24149,9,1,2,1,150,1,1,1,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2017,737,2437.574316290131,,,,0,0,,,,0,Low,10.09203965908072,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
United Airlines,2017-07-06,2013-01-01,2014-12,"The New Hampshire Attorney General's Office reported a data breach involving United Airlines on July 6, 2017. The breach, which likely occurred between 2013 and 2014, involved the unauthorized access to personal information of six New Hampshire residents, including names, MileagePlus numbers, and credit card information (without security codes).","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""MileagePlus (frequent flyer) number"""",""""Credit card information (without security codes)""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,6,INSD,UAL,100517,3400,511210,United Airlines,0,0,0,0,False,Non-FCC,False,6.7586,-2.121614472301192,7.1236,,True,8.95843960983517,-0.0164770915275858,0.9872169660890826,8702.0,37628.0,1647,0,1,31.7551,33.0452,1950505.68,1656778.66,1.2901,False,0,Small,0,0,0,0,,0,1,1,0,1,0,1,0,1,0,0,0,11,1,6,12,1,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2013,340,5000.0,0.8965969023320612,-0.7503839213136202,0.8234904118228408,1,0,,,,0,Low,1.9459101490553128,319687.0,SEC name: CONTINENTAL AIRLINES INC /DE/,,91103.0,10.630486833554166,23.010918271795976,33.045218415256386,,31.477769525602145,33.47920873216787,,
"US Claims Capital, LLC",2025-04-11,2025-01-07,2025-03-25 00:00:00,"The Maryland Office of the Attorney General reported a data breach involving US Claims Capital, LLC on April 11, 2025. The breach occurred on or about January 7, 2025, and may have involved unauthorized access to personal information, including names and potentially other sensitive data. The number of individuals affected is currently unknown.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,143,HACK,COF,927628,6200,511210,"US Claims Capital, LLC",0,0,0,0,False,Non-FCC,False,,,,,False,11.12698255660682,0.00223607756088,0.8759874649082718,13809.0,490144.0,94,0,1,,,,,,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,143,9,1,3,1,0,0,0,0,0,1.0,1.0,1.0,24.0,-29.0,,,0,0,0,0,0,2025,620,5000.0,0.4719409644075318,-0.2010343703843906,0.3364876673959612,0,0,,,,0,Low,4.969813299576001,927628.0,Dataset Current Assignment,MEDIUM,81055.0,,,,,,,,
"USA Waste-Management Resources, LLC",2021-05-28,2021-01-21,2021-01-23 00:00:00,"The Maine Attorney General's Office reported a data breach involving USA Waste-Management Resources, LLC on May 28, 2021. The breach occurred between January 21 and 23, 2021, potentially affecting the personal information of 498 Maine residents, including names, Social Security numbers, dates of birth, and driver's license numbers. The company is providing one year of credit monitoring services to those affected.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number or National ID"""",""""Date of birth"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,498,HACK,WM,823768,3400,511210,"USA Waste-Management Resources, LLC",0,0,0,0,False,Non-FCC,False,-0.7019,-4.965676855186785,-0.6987,,True,10.81699521245574,0.014925881751576,0.7459873913784291,4067.0,29345.0,127,0,1,17.3302,14.8377,708274.08,630284.46,-2.4925,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,498,7,1,2,1,0,0,0,0,0,1.0,1.0,1.0,6.0,28.0,,,0,0,0,0,0,2021,340,5000.0,-0.0243779309306156,0.1714914268540626,-0.0979346788923391,0,0,,,,0,Low,6.212606095751519,823768.0,Dataset Current Assignment,MEDIUM,11955.0,5.961234900001355,12.116519611020138,15.189963372839664,,21.151970447329084,18.469908250644163,,
Vance Street Capital,2022-05-24,2021-11-16,2021-11-17 00:00:00,"The Maryland Office of the Attorney General reported a data breach involving Vance Street Capital on May 24, 2022. The breach involved unauthorized access to an employee email account, affecting one Maryland resident potentially with health insurance information, date of birth, and Social Security number.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""First name"""",""""Last name"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Health insurance information"""",""""Date of birth""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,COF,927628,6200,511210,Vance Street Capital,0,0,0,0,False,Non-FCC,False,0.9632,-0.4521449825809709,0.906,,True,11.15207037810933,0.0072970564934164,0.8506172171979209,8212.0,425377.0,189,0,1,32.6816,32.7347,1175097.84,825248.1,0.0531,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,1,9,1,3,1,0,0,0,0,0,1.0,1.0,1.0,28.0,-29.0,,,0,0,0,0,0,2021,620,666.6666666666666,0.3750815321306265,-0.0524627152730809,0.2137721237018537,0,0,,,,0,Low,0.6931471805599453,927628.0,Dataset Current Assignment,MEDIUM,81055.0,7.868621365799777,9.79751991920239,33.15736461632619,,31.11373408344719,32.06321894079432,,
