key,value,source_file,source_field
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / exec departure (B: new only) / precision 95% CI (Clopper-Pearson),"[0.3976, 1.0]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (B: new only); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / exec departure (B: new only) / recall 95% CI (Clopper-Pearson),"[0.2836, 0.9949]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=exec departure (B: new only); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / CEO departure (A: any) / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (A: any); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / CEO departure (A: any) / agreement,0.9667,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (A: any); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / CEO departure (A: any) / kappa,0.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (A: any); kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / CEO departure (A: any) / reference positives,0,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (A: any); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / CEO departure (A: any) / classifier positives,1,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (A: any); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / CEO departure (A: any) / precision,0.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (A: any); precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / CEO departure (A: any) / precision 95% CI (Clopper-Pearson),"[0.0, 0.975]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (A: any); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant A (any departure) / stratum combined / SECONDARY (blind) / CEO departure (A: any) / recall 95% CI (Clopper-Pearson),n/a (no ref positives),238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (A: any); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / CEO departure (B: new only) / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (B: new only); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / CEO departure (B: new only) / agreement,0.9667,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (B: new only); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / CEO departure (B: new only) / kappa,0.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (B: new only); kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / CEO departure (B: new only) / reference positives,0,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (B: new only); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / CEO departure (B: new only) / classifier positives,1,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (B: new only); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / CEO departure (B: new only) / precision,0.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (B: new only); precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / CEO departure (B: new only) / precision 95% CI (Clopper-Pearson),"[0.0, 0.975]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (B: new only); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant B (new only) / stratum combined / SECONDARY (blind) / CEO departure (B: new only) / recall 95% CI (Clopper-Pearson),n/a (no ref positives),238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=CEO departure (B: new only); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / director-only departure / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=director-only departure; n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / director-only departure / agreement,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=director-only departure; agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / director-only departure / kappa,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=director-only departure; kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / director-only departure / reference positives,2,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=director-only departure; ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / director-only departure / classifier positives,2,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=director-only departure; clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / director-only departure / precision,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=director-only departure; precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / director-only departure / recall,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=director-only departure; recall
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / director-only departure / precision 95% CI (Clopper-Pearson),"[0.1581, 1.0]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=director-only departure; precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / director-only departure / recall 95% CI (Clopper-Pearson),"[0.1581, 1.0]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=director-only departure; recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (FULL POOL - MECHANICAL) / n,30,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (FULL POOL - MECHANICAL); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (FULL POOL - MECHANICAL) / agreement,0.9667,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (FULL POOL - MECHANICAL); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (FULL POOL - MECHANICAL) / kappa,0.8889,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (FULL POOL - MECHANICAL); kappa
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (FULL POOL - MECHANICAL) / reference positives,6,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (FULL POOL - MECHANICAL); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (FULL POOL - MECHANICAL) / classifier positives,5,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (FULL POOL - MECHANICAL); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (FULL POOL - MECHANICAL) / precision,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (FULL POOL - MECHANICAL); precision
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (FULL POOL - MECHANICAL) / recall,0.8333,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (FULL POOL - MECHANICAL); recall
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (FULL POOL - MECHANICAL) / precision 95% CI (Clopper-Pearson),"[0.4782, 1.0]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (FULL POOL - MECHANICAL); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (FULL POOL - MECHANICAL) / recall 95% CI (Clopper-Pearson),"[0.3588, 0.9958]",238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (FULL POOL - MECHANICAL); recall_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (OUTCOME WINDOW ONLY) / n,3,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (OUTCOME WINDOW ONLY); n
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (OUTCOME WINDOW ONLY) / agreement,1.0000,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (OUTCOME WINDOW ONLY); agreement
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (OUTCOME WINDOW ONLY) / reference positives,0,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (OUTCOME WINDOW ONLY); ref_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (OUTCOME WINDOW ONLY) / classifier positives,0,238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (OUTCOME WINDOW ONLY); clf_positives
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (OUTCOME WINDOW ONLY) / precision 95% CI (Clopper-Pearson),n/a (no clf positives),238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (OUTCOME WINDOW ONLY); precision_ci95
validation / v4 new documents / classifier v2 (6f7be7a) / subset random 30 of 450 v4-added / variant n/a / stratum combined / SECONDARY (blind) / pre-announced (OUTCOME WINDOW ONLY) / recall 95% CI (Clopper-Pearson),n/a (no ref positives),238_new_document_agreement.csv,round=v4 new documents; classifier=v2 (6f7be7a); subset=random 30 of 450 v4-added; stratum=combined; scoring=SECONDARY (blind); field=pre-announced (OUTCOME WINDOW ONLY); recall_ci95
covariate / firm_size_log / definition,ln(at),scripts/219_wrds_funda_v4.py,"covars(), reproducing scripts/156"
covariate / firm_size_log / events covered,438,219_covariates_v4.csv,firm_size_log non-missing
covariate / leverage / definition,lt / at,scripts/219_wrds_funda_v4.py,"covars(), reproducing scripts/156"
covariate / leverage / events covered,436,219_covariates_v4.csv,leverage non-missing
covariate / roa / definition,ni / at,scripts/219_wrds_funda_v4.py,"covars(), reproducing scripts/156"
covariate / roa / events covered,438,219_covariates_v4.csv,roa non-missing
covariate / op_margin / definition,(sale - cogs - xsga) / sale,scripts/219_wrds_funda_v4.py,"covars(), reproducing scripts/156"
covariate / op_margin / events covered,438,219_covariates_v4.csv,op_margin non-missing
covariate / fiscal-year rule,"latest datadate strictly before breach_date, at most 550 days stale",scripts/219_wrds_funda_v4.py,"covars(), STALE_DAYS"
Gate 1 / records considered,"1,054",GATE1_APPLIED_LEDGER.csv,sum of n
Gate 1 / records by grade / VERIFIED,473,GATE1_APPLIED_LEDGER.csv,"final_grade == 'VERIFIED', sum of n"
Gate 1 / records by grade / EXCLUDED-UNRESOLVED,281,GATE1_APPLIED_LEDGER.csv,"final_grade == 'EXCLUDED-UNRESOLVED', sum of n"
Gate 1 / records by grade / VERIFIED-GATE1,264,GATE1_APPLIED_LEDGER.csv,"final_grade == 'VERIFIED-GATE1', sum of n"
Gate 1 / records by grade / VERIFIED-REASONING,19,GATE1_APPLIED_LEDGER.csv,"final_grade == 'VERIFIED-REASONING', sum of n"
Gate 1 / records by grade / EXCLUDED-PRIVATE,5,GATE1_APPLIED_LEDGER.csv,"final_grade == 'EXCLUDED-PRIVATE', sum of n"
Gate 1 / records by grade / EXCLUDED-PRIVATE-WINDOW,4,GATE1_APPLIED_LEDGER.csv,"final_grade == 'EXCLUDED-PRIVATE-WINDOW', sum of n"
Gate 1 / records by grade / AMBIGUOUS,2,GATE1_APPLIED_LEDGER.csv,"final_grade == 'AMBIGUOUS', sum of n"
Gate 1 / records by grade / ADJUDICATED,2,GATE1_APPLIED_LEDGER.csv,"final_grade == 'ADJUDICATED', sum of n"
Gate 1 / records by grade / EXCLUDED-NO-US-LISTING,2,GATE1_APPLIED_LEDGER.csv,"final_grade == 'EXCLUDED-NO-US-LISTING', sum of n"
Gate 1 / records by grade / EXCLUDED-PRE-IPO,2,GATE1_APPLIED_LEDGER.csv,"final_grade == 'EXCLUDED-PRE-IPO', sum of n"
Gate 1 / records lost (EXCLUDED or AMBIGUOUS),296,GATE1_APPLIED_LEDGER.csv,sum of n over EXCLUDED*/AMBIGUOUS grades
Gate 2 / adjacency-collapse rule as coded,"Rolling-campaign/near-duplicate rule: same firm, same type, <=3-day gaps. Record-count differences are NOT a distinctness signal (state-resident counts).",GATE2_ADJACENCY_SHEET.csv,modal value of the rule column
"Gate 2 / chains under rule / Rolling-campaign/near-duplicate rule: same firm, same type, ",28,GATE2_ADJACENCY_SHEET.csv,rule == that text
"Gate 2 / chains under rule / Breach types conflict within chain (['HACK', 'INSD']); publi",3,GATE2_ADJACENCY_SHEET.csv,rule == that text
"Gate 2 / chains under rule / Breach types conflict within chain (['HACK', 'PHYS']); publi",1,GATE2_ADJACENCY_SHEET.csv,rule == that text
Gate 2 / chains by disposition / COLLAPSE (proposed),28,GATE2_ADJACENCY_SHEET.csv,PROPOSED == 'COLLAPSE (proposed)'
Gate 2 / chains by disposition / FLAG - SITTING,4,GATE2_ADJACENCY_SHEET.csv,PROPOSED == 'FLAG - SITTING'
Gate 2 / adjacency chains examined,32,GATE2_ADJACENCY_SHEET.csv,row count
"CRSP step / events lost (v3 linked, v4 not)",10,215_lost_events.csv,row count
CRSP step / lost by reason / a_no_usable_returns_in_v3,5,215_lost_events.csv,category == 'a_no_usable_returns_in_v3'
CRSP step / lost by reason / a_no_usable_returns_in_v3 / control,5,215_lost_events.csv,"category == 'a_no_usable_returns_in_v3', group == 'control'"
CRSP step / lost by reason / c_v4_gap,5,215_lost_events.csv,category == 'c_v4_gap'
CRSP step / lost by reason / c_v4_gap / control,5,215_lost_events.csv,"category == 'c_v4_gap', group == 'control'"
"CRSP step / lost by sub-cause / excluded by share code: shrcd not in [10, 11, 12, 18, 72] ([31])",1,215_lost_events.csv,"sub_cause == 'excluded by share code: shrcd not in [10, 11, 12, 18, 72] ([31])'"
CRSP step / lost by sub-cause / v3 flagged has_crsp_data False,5,215_lost_events.csv,sub_cause == 'v3 flagged has_crsp_data False'
CRSP step / lost by sub-cause / v3 permno absent from the CUSIP-filtered pull,4,215_lost_events.csv,sub_cause == 'v3 permno absent from the CUSIP-filtered pull'
identity gate / events excluded (all firms),9,v4_212_links.csv,gate_excluded is True
identity gate / T-Mobile events excluded,6,v4_212_links.csv,"gate_excluded is True, final_cik == 1283699"
identity gate / events excluded / CIK 1067837,1,v4_212_links.csv,"gate_excluded is True, final_cik == 1067837"
identity gate / events excluded / CIK 1283699,6,v4_212_links.csv,"gate_excluded is True, final_cik == 1283699"
identity gate / events excluded / CIK 1308161,2,v4_212_links.csv,"gate_excluded is True, final_cik == 1308161"
outcome_cik / events where outcome_cik differs from final_cik,7,234_outcome_cik.csv,sum of differs_from_final
outcome_cik / events resolved by rule / final_cik,437,234_outcome_cik.csv,outcome_rule == 'final_cik'
outcome_cik / events resolved by rule / none,45,234_outcome_cik.csv,outcome_rule == 'none'
outcome_cik / events resolved by rule / orig_cik,6,234_outcome_cik.csv,outcome_rule == 'orig_cik'
outcome_cik / events resolved by rule / predecessor,1,234_outcome_cik.csv,outcome_rule == 'predecessor'
breach type (analysis sample) / DISC / events,18,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'DISC'"
breach type (analysis sample) / DISC / treated,2,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'DISC', fcc_form499 == 1"
breach type (analysis sample) / DISC+HACK / events,2,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'DISC+HACK'"
breach type (analysis sample) / DISC+HACK / treated,0,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'DISC+HACK', fcc_form499 == 1"
breach type (analysis sample) / HACK / events,289,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'HACK'"
breach type (analysis sample) / HACK / treated,64,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'HACK', fcc_form499 == 1"
breach type (analysis sample) / HACK+INSD / events,5,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'HACK+INSD'"
breach type (analysis sample) / HACK+INSD / treated,3,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'HACK+INSD', fcc_form499 == 1"
breach type (analysis sample) / HACK+PORT / events,2,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'HACK+PORT'"
breach type (analysis sample) / HACK+PORT / treated,1,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'HACK+PORT', fcc_form499 == 1"
breach type (analysis sample) / INSD / events,47,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'INSD'"
breach type (analysis sample) / INSD / treated,22,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'INSD', fcc_form499 == 1"
breach type (analysis sample) / PHYS / events,16,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'PHYS'"
breach type (analysis sample) / PHYS / treated,12,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'PHYS', fcc_form499 == 1"
breach type (analysis sample) / PORT / events,26,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'PORT'"
breach type (analysis sample) / PORT / treated,5,e_analysis_sample.csv + b_scope_events.csv,"in_analysis_sample == 1, breach_type == 'PORT', fcc_form499 == 1"
tests / placebo,1,i_tests.csv,family == 'placebo'
tests / primary H6,3,i_tests.csv,family == 'primary H6'
tests / sensitivities,27,i_tests.csv,family == 'sensitivities'
tests / total,31,i_tests.csv,row count
